_source_domain,_id,Q_z,D_conflict,D_all22,quadrant
stackexchange,BkiUd6Y25V5i-i-xn6SM,-1.2705390705331843,1.5832361067592793,1.352768485182036,low_Q_low_D
stackexchange,BkiUa_rxK03BfHDu2c43,0.8857999006434617,1.3629428655798752,1.2846465353871477,high_Q_low_D
stackexchange,BkiUgEE5qhDCpkQ4E0dP,0.7571624086481273,1.1317815931246515,1.2577788876820846,high_Q_low_D
stackexchange,BkiUd2s5qdmDNJbAMdW6,0.8180941475606438,0.9603370741425091,0.9868525227878121,high_Q_low_D
stackexchange,BkiUcjXxK3YB9m8SWUIM,1.0648726652563076,1.267338649382063,1.2441407659037562,high_Q_low_D
stackexchange,BkiUfkY4dbgg2DNWtdx_,0.5336360060771044,0.45704390946498435,0.9553366994343552,high_Q_low_D
stackexchange,BkiUd8g25V5jBGHQ2uct,0.221704473102435,0.61163856792632,0.708638138966118,high_Q_low_D
stackexchange,BkiUehbxaKgTq1C9O0M5,1.2821647452536216,1.4324540894296751,1.379437071535736,high_Q_low_D
stackexchange,BkiUd7E4dbghbE-_nFJo,0.41472856799457314,0.7608493654688979,0.6192764110109861,high_Q_low_D
stackexchange,BkiUc8I4uzlhZUrOX9GQ,0.23106850862822925,0.9489935974273092,1.1852144447758528,high_Q_low_D
stackexchange,BkiUdIA5qYVBUVZOina0,0.6121502965293405,2.7116293330251913,2.1164930601109706,high_Q_high_D
stackexchange,BkiUdyI4ubnjopQia_3X,1.302320574789363,1.6296883304282324,1.1893438901044988,high_Q_low_D
stackexchange,BkiUdGU5qsBDFMGkscGP,0.6606398224421751,2.2273957792837913,1.7571922362414252,high_Q_high_D
stackexchange,BkiUbK04eIXgu113IFFB,-0.04948013416295247,1.630990742510321,1.0713393414249022,low_Q_low_D
stackexchange,BkiUdX05qX_Bb_jQWp6A,1.3223178661754664,1.75803055048319,1.7452257995365925,high_Q_high_D
stackexchange,BkiUdnc5qhDBPdB3YxXM,0.3391572285109929,0.9430075278216357,0.8404539970889118,high_Q_low_D
stackexchange,BkiUa3TxK1UJ-rRH-JDE,0.46375258343669806,0.5887811505508609,0.5138537882037848,high_Q_low_D
stackexchange,BkiUcFU25V5hd-429XHG,0.36196554044031315,2.8158276637571427,2.34978050766081,high_Q_high_D
stackexchange,BkiUd385qoTBG7-YOAlO,1.381134677080283,0.5059875664637027,1.2555421315799555,high_Q_low_D
stackexchange,BkiUc2A5qoYAo52Vp6I_,-0.48354545107403973,1.3802556152013084,1.019056705801875,low_Q_low_D
stackexchange,BkiUckXxK6-gD5Tlc6cZ,-0.07319787961146318,0.8826144893023257,0.8237198254538513,low_Q_low_D
stackexchange,BkiUdX44dbghRjxcs8FI,0.7247638210221778,2.756338136220898,1.9508630659415018,high_Q_high_D
stackexchange,BkiUdn05qhDBZQiepDR4,0.5035767785490685,0.6676771498246893,0.8769357069900118,high_Q_low_D
stackexchange,BkiUdV-6NNjgB1scYj5l,-0.4064518066401156,1.0169509347293768,1.0176070678289963,low_Q_low_D
stackexchange,BkiUdwU4eIXh797023FF,0.4872285465689495,1.4767189432983274,1.2551133675624393,high_Q_low_D
stackexchange,BkiUfGY4uzliAaD0wnFx,-0.16648080064324144,2.1575252587437816,1.477760424597,low_Q_high_D
stackexchange,BkiUdfg25V5jBGHQ2Qf9,-0.26868910206267926,1.0155407153632137,0.8070311678398645,low_Q_low_D
stackexchange,BkiUdHE5qsBC5C3p7ZAd,0.026197066414991456,0.7287330439277722,0.6121975424698823,low_Q_low_D
stackexchange,BkiUdM_xK7DgtAAQI_yT,0.6546847804094929,0.8865976454170064,0.7965976741829401,high_Q_low_D
stackexchange,BkiUdlTxaKgTyeUb2GvU,-1.2691656076222562,1.8223432134332536,1.2223773102206468,low_Q_high_D
stackexchange,BkiUfovxK6EuM_UbtFf0,0.7609792512840686,1.3654467247534336,0.9754032993012354,high_Q_low_D
stackexchange,BkiUdjDxaJJQnMJkYMma,0.3601054000104641,0.6325496113800764,0.5681225549859147,high_Q_low_D
stackexchange,BkiUdm8241xg-Kn-AKwR,0.25279804376323034,0.9855119302242461,0.8608902118001291,high_Q_low_D
stackexchange,BkiUdK85qYVBP38sX5Dy,0.7157892636556765,0.936827851805092,0.8671982346310566,high_Q_low_D
stackexchange,BkiUbnLxK2li-LJsuaxB,0.18225654549787987,0.8648461303060027,0.6385849566254655,high_Q_low_D
stackexchange,BkiUfMbxaKgQX6NqsrZT,0.17171921824999317,0.7220133627970309,0.5251677141522273,high_Q_low_D
stackexchange,BkiUbuQ5qrqCyhFpGwPW,0.6307952096735947,0.5980632046210601,0.7707407740071399,high_Q_low_D
stackexchange,BkiUeTDxK6nrxrSHgeYD,-0.02111580281838632,1.8153981676817734,1.5687333836388724,low_Q_high_D
stackexchange,BkiUd9s5qsMAIxrFvt0s,-0.16415218108654814,1.0189346957037266,0.6752477225320197,low_Q_low_D
stackexchange,BkiUfkM5qhDCX84sRT8_,0.6739443324071199,1.2428173151968211,0.7719936829051444,high_Q_low_D
stackexchange,BkiUdSQ5qhDBeSTLEsLH,-0.23196027063967867,1.0483849186155636,0.720437466612499,low_Q_low_D
stackexchange,BkiUdhA5qsMAIzZBdV4B,0.028910868158794303,1.0867237845709006,0.7114543403185818,high_Q_low_D
stackexchange,BkiUbJ3xaJJQnHaRvp7N,-0.2133468816005119,1.57213580997558,0.8927825189412913,low_Q_low_D
stackexchange,BkiUdio4uzlhfMbxUFvM,0.9508487356687279,1.0568184064003132,1.4541382543609753,high_Q_low_D
stackexchange,BkiUa7_xK0iCl36cVTKH,0.17305189092546502,1.0755120925349457,0.7663838313505907,high_Q_low_D
stackexchange,BkiUbifxaL3SuiVmgrWT,-0.15759171037274453,1.3707381592441426,0.8144954970904233,low_Q_low_D
stackexchange,BkiUd3bxaL3SufhMorqi,0.2277943394152843,1.0533456441252094,0.6675487466823279,high_Q_low_D
stackexchange,BkiUdq84ubnjoxKraACO,0.0921209548752875,0.7064662589352971,0.5113440516408388,high_Q_low_D
stackexchange,BkiUdKM5qX_AY1mDIVuq,1.045861210698396,0.9715859780368356,0.9157280315271972,high_Q_low_D
stackexchange,BkiUdiU4eIXhsP2jp0ej,0.6929793207044301,1.4269193419508188,1.2545267432507015,high_Q_low_D
stackexchange,BkiUcuE25V5iiy6RtE6t,0.3302698022414661,0.5185420580748147,0.46982508568421855,high_Q_low_D
stackexchange,BkiUfZjxK7FjYEXSG8D1,-0.14120632166681985,1.3243825206127808,0.9396924897688389,low_Q_low_D
stackexchange,BkiUdTA4uzqh_RadJPtd,0.26146270701624347,2.10874113515948,1.3954978037158001,high_Q_high_D
stackexchange,BkiUatvxK7kjXMEc6wV5,-0.3505080944896631,1.977812147441543,1.377827428168222,low_Q_high_D
stackexchange,BkiUd6TxK4tBVhvvs2Zo,0.27808348478250516,0.7669975467546739,0.5771919387425951,high_Q_low_D
stackexchange,BkiUanTxK7FjYCv2PYDR,1.0282150828334953,0.5304865985705861,0.9939035420594382,high_Q_low_D
stackexchange,BkiUdrg4ubnjopEPvg22,0.9656457384807166,0.5500446754613776,0.8177651766907698,high_Q_low_D
stackexchange,BkiUgAs5qhLB3TVFx07O,-0.3987867292073965,1.561458539274251,1.329862634065298,low_Q_low_D
stackexchange,BkiUdvw5qhDBeB4iUUID,0.6705970991696427,1.0181637275744428,1.2276534590426125,high_Q_low_D
stackexchange,BkiUe3nxK2li-DeX08jc,-0.8412984340864703,1.1472420056729098,0.8065984262349207,low_Q_low_D
stackexchange,BkiUdurxK0iCl36cXcZx,-1.4267747485122113,1.5505996231348385,1.2142146357087804,low_Q_low_D
stackexchange,BkiUc8Q5qhDBKItwQQU_,-0.37870080856499444,2.1172665858654973,1.5356160146826607,low_Q_high_D
stackexchange,BkiUdN44uBhjAAuFmKHU,-0.08941066428534052,1.1340984361551711,0.9122843548307026,low_Q_low_D
stackexchange,BkiUdLU25V5io-ocxjDU,-0.3467603926224646,0.870127115951494,0.6387396458179558,low_Q_low_D
stackexchange,BkiUbjA5jDKDyDAe8Pt7,1.054413954344731,2.1024528757933947,1.4293249358643734,high_Q_high_D
stackexchange,BkiUdW44c3aisMwil_Vm,0.7317929849677127,1.647315403720023,1.7236415882661666,high_Q_low_D
stackexchange,BkiUdhE4uBhhxOq5szjo,0.2898586909112285,1.1478009793133068,1.2618859618153393,high_Q_low_D
stackexchange,BkiUbOg4ubnjopkrFFl1,0.5986854829483786,1.223797100231145,1.2717814655346351,high_Q_low_D
stackexchange,BkiUd2Y5qX_BxeH2UN8I,0.4999189622573941,0.9044956754522107,0.7379386550428592,high_Q_low_D
stackexchange,BkiUeFE5qsNCPbQZ77Gi,0.3483356281559801,0.8184740089362241,0.7327987090133518,high_Q_low_D
stackexchange,BkiUbDvxK6-gD5TlbfR3,0.7402720592778279,1.4768423891879867,1.0929582601545669,high_Q_low_D
stackexchange,BkiUdG05qoYAlE7mUeG8,0.39803628872689756,1.4660392298124658,1.3728720480875944,high_Q_low_D
stackexchange,BkiUdqQ5qoYA1LW_XslN,-0.16872440630444585,1.403609281577782,0.8508267178744772,low_Q_low_D
stackexchange,BkiUdZXxK6-gD0Srddce,-0.1734097148539756,0.9507692191739091,0.7779524569165678,low_Q_low_D
stackexchange,BkiUawvxaL3SufhMmslp,0.5327116223222372,0.9634820933870032,0.7897498680533446,high_Q_low_D
stackexchange,BkiUbVDxaL3Suhgbjq7g,0.6308077932622985,2.1506711504730873,1.3636453410786813,high_Q_high_D
stackexchange,BkiUdg05qoYAv4ZEwPi2,0.4017315249377793,1.111048327020594,1.5639490409687233,high_Q_low_D
stackexchange,BkiUa5fxK4sA-7sDdAkt,0.7002112625820391,1.5891823463920962,1.2408084974676803,high_Q_low_D
stackexchange,BkiUdXnxK1yAgXBVE5jX,1.2364045640539951,2.235188294751188,1.7772644941954407,high_Q_high_D
stackexchange,BkiUd8XxK4tBVhvvs4hO,0.6835088816735744,1.1616599309271292,0.8624246257893431,high_Q_low_D
stackexchange,BkiUde_xaKgS2AZCvflG,-0.6223645088529925,2.237102844491064,1.5482654643286178,low_Q_high_D
stackexchange,BkiUbSTxaKgS19lq9pBr,0.06828239359224073,1.0781017390031282,0.8672991634553088,high_Q_low_D
stackexchange,BkiUdLrxK6wB9jjDgCfa,1.5851791752079478,3.0787473203123783,2.3490383512666955,high_Q_high_D
stackexchange,BkiUdeU5qdmB663W6QIM,0.31443489688467297,0.7465770222508301,0.7380551552220304,high_Q_low_D
stackexchange,BkiUdZ45i7PA9B6M-PTd,0.7317451963839163,0.5084203282646447,0.6190548051337473,high_Q_low_D
stackexchange,BkiUfQk25V5jRCMJtcQl,0.39692308959236566,1.1380456592788626,1.0489604681796465,high_Q_low_D
stackexchange,BkiUdZnxaKgQHaLUvNuv,-0.578415541463738,0.998636414573929,0.8223504479145759,low_Q_low_D
stackexchange,BkiUeuvxK3YB9ohkOURM,0.4843670136158354,0.6120940475627332,0.5375891666884818,high_Q_low_D
stackexchange,BkiUba3xK4sA-9zR-6eH,0.6831775723927337,1.8313782819679092,1.2524259519755983,high_Q_high_D
stackexchange,BkiUcxU5qoTAh9p0z7Fg,-0.2601165271730086,1.7076760977230767,1.13058160625761,low_Q_high_D
stackexchange,BkiUa7rxK0wg09KOU1Ht,-0.891022972738295,1.1307385500393516,1.1744539031365926,low_Q_low_D
stackexchange,BkiUfis5qhLBs6lRtDJH,0.17388529968563934,1.1768268146523009,0.8018846490266338,high_Q_low_D
stackexchange,BkiUc7M5qhLA8SA3BrDj,-0.8576272590381102,1.2198253506857049,0.814873768914898,low_Q_low_D
stackexchange,BkiUcpg5qhDAClUdRD5z,1.2550876849495833,1.3794698065039677,1.4126819392074017,high_Q_low_D
stackexchange,BkiUcdrxK1UJ-2RwWA6v,-0.7052684665448097,1.7110549264151624,1.2210919333553032,low_Q_high_D
stackexchange,BkiUgmDxK7IACwaaBoJ9,-0.009136517150821312,0.9161217707218967,0.7951041956099502,low_Q_low_D
stackexchange,BkiUfq85qhDCeKz26Lg7,0.15367787426903262,1.3522871543373016,1.2861151109531304,high_Q_low_D
stackexchange,BkiUde85qWTBDpT5QzCj,0.20467755315467018,0.7531397004014065,0.6913009439699728,high_Q_low_D
stackexchange,BkiUd1TxK19JmhArEBMv,0.7205193170253741,0.9649413945973772,1.4882720858815177,high_Q_low_D
stackexchange,BkiUbsnxK5YsWOzBBVX6,-0.5372226376948711,1.0156160640391079,1.3325086271495654,low_Q_low_D
stackexchange,BkiUdJ85qoaAwj4XN9sx,0.4243871734174557,2.1352859230954784,1.7465171335022653,high_Q_high_D
stackexchange,BkiUddI25V5ipNhMCEOc,0.4417085059275541,1.0098735205082359,1.0201520030377749,high_Q_low_D
stackexchange,BkiUde85qsBC9nVRYdiO,0.006172905835421338,0.9471184573956986,0.83927359468832,low_Q_low_D
stackexchange,BkiUfeTxK3YB9m3uyXJg,0.7011169614173981,0.6090995335914463,0.9565308461834687,high_Q_low_D
stackexchange,BkiUaXbxK1Thg9qFaycp,0.5666401679401025,1.0947229265017155,0.8677282839481972,high_Q_low_D
stackexchange,BkiUdlg4eIZjqq6slrb4,-0.030456154019000058,1.2061633017775346,1.0632846789212056,low_Q_low_D
stackexchange,BkiUcMjxK3YB9m3uuqXl,0.009935744165724717,0.6593019593106398,0.46765612707531223,low_Q_low_D
stackexchange,BkiUeBk4uBhjBQYf9Bub,0.31266554738025126,1.950241790023999,1.340505941189488,high_Q_high_D
stackexchange,BkiUbVQ5qoTDtpFhrTx3,0.7977567692521537,1.257011356705038,1.2120009748555873,high_Q_low_D
stackexchange,BkiUdsA5qX_BvJpaXXpZ,0.7452496478399192,0.6224042530475402,0.6146770006077679,high_Q_low_D
stackexchange,BkiUdho4eIfiUYvU083V,0.08201241369296267,0.5448170667385787,0.5085574738363731,high_Q_low_D
stackexchange,BkiUdX45qhDBTwvxJJX1,-0.8908036495901193,1.9624310495480883,1.2492222747736959,low_Q_high_D
stackexchange,BkiUfTrxaKgQRTAkvXSa,0.45847978684189655,0.9755041146468773,0.7415335508489456,high_Q_low_D
stackexchange,BkiUeRHxK02iP4WkA4f-,0.3907068513926318,1.1546601085413264,0.8276371521009747,high_Q_low_D
stackexchange,BkiUdXI5qoYAn-0SmFM5,-0.4833876406203439,1.5300740005996036,1.1131551220366303,low_Q_low_D
stackexchange,BkiUdNvxK4sA-9F9kdMD,0.7237175593355115,0.5890918206868289,0.7825774101408033,high_Q_low_D
stackexchange,BkiUdLnxaKgT8WttEE4C,-1.1068742584977764,1.569538210265995,1.0282681330885675,low_Q_low_D
stackexchange,BkiUc-k4eIZjlTb7HprV,-0.9668169650196087,1.7764362748695122,1.3005854617736328,low_Q_high_D
stackexchange,BkiUcPXxaKPQoka4ROkb,-0.24429143549292698,1.2228236728628745,0.9375905900761297,low_Q_low_D
stackexchange,BkiUdmo5qsBDGOt8lhjq,0.4496612032843961,0.5791839103091243,0.6046818605146546,high_Q_low_D
stackexchange,BkiUbpHxK0wg09FXURev,0.3688430629906291,2.209941981187657,1.81699911484813,high_Q_high_D
stackexchange,BkiUcZXxK7Ehm2ZQ0EHY,0.008947017741846372,1.4507244182846826,1.1181963136266513,low_Q_low_D
stackexchange,BkiUf5PxK0zjCrsOCXJ5,0.17657235020980955,0.5269052771305962,0.4695058490218834,high_Q_low_D
stackexchange,BkiUcUfxK1yAgXBVD6Ac,-0.4991197043283333,2.2554564704966085,1.620829503022175,low_Q_high_D
stackexchange,BkiUfpc5qhDCtKbNDjcD,1.8880883929716445,3.4268853078503394,2.313645298370027,high_Q_high_D
stackexchange,BkiUfsk5qhDCz6hCKy1e,0.47238157808213826,0.5027053428334816,0.4910189183756209,high_Q_low_D
stackexchange,BkiUbYvxK4sA-5fmvekk,-0.20934080196631474,0.980276858520511,0.611840816211798,low_Q_low_D
stackexchange,BkiUdDA5qYVBRaD6OVi9,0.11089635733650954,1.1417058197429109,0.8205790505068218,high_Q_low_D
stackexchange,BkiUeVw4eIOjSM_xsiq6,0.04599634096591626,1.037506669602459,0.9777971445885777,high_Q_low_D
stackexchange,BkiUehPxK6nrxl9bOoXc,-0.5020881739353509,1.1687127655283849,0.7514776238470671,low_Q_low_D
stackexchange,BkiUeDjxaL3SuiswgXLn,1.3459933761566574,1.3046299601296716,1.371597326990032,high_Q_low_D
stackexchange,BkiUfjk5qhLBuWLdF7ib,0.14348263274569165,2.0701878877502824,1.589076807425228,high_Q_high_D
stackexchange,BkiUdmw4uzqh_O2xyvRd,-0.2682298390215886,0.7972735403609957,0.6419716236091365,low_Q_low_D
stackexchange,BkiUdxDxaKPQosiZm3cP,-0.11325413534805781,0.923833535913597,0.6236432994186545,low_Q_low_D
stackexchange,BkiUdRk5qoaAws5JXwVB,1.301275671168675,1.354627840275429,1.4484447536202367,high_Q_low_D
stackexchange,BkiUcf7xK4sA-9F9j0Dw,0.8214919848609402,0.7632265401634796,1.022222978445994,high_Q_low_D
stackexchange,BkiUd4zxK6-gDw5Av3iB,-0.22346552509325635,1.0667828060132545,0.7162787136380845,low_Q_low_D
stackexchange,BkiUbow5qsMAI07OpQDF,-0.10579020079227824,1.1850433314243918,0.7899718737927025,low_Q_low_D
stackexchange,BkiUczA4ubngxRYeLYsm,0.05325708970767019,2.970620772938012,1.8112852795758851,high_Q_high_D
stackexchange,BkiUbgc4ukPiESmuBvuH,-0.27210007189704655,1.6651147948511429,1.2091679705943958,low_Q_high_D
stackexchange,BkiUel_xK7Ehm79fdf-T,0.6383733563089723,1.503516104923949,1.4029688843504347,high_Q_low_D
stackexchange,BkiUdpc4ubng7c1z37dd,0.6267554078274649,1.8883982062284401,1.2172474958009216,high_Q_high_D
stackexchange,BkiUcLzxK1Thg9qFca7d,0.5926882885317938,1.3907321542968567,1.3491335399778175,high_Q_low_D
stackexchange,BkiUc505qX_BiivKKbss,-0.6731711427426805,1.6948627526313218,1.251869927397022,low_Q_high_D
stackexchange,BkiUfoU241xiRac9t7Fm,0.6915063955004248,0.607889516407777,0.7365716567747264,high_Q_low_D
stackexchange,BkiUfXE4eIZjf-0DqZxa,0.6056578707664637,2.518512109488554,2.2194069405943644,high_Q_high_D
stackexchange,BkiUemzxK0wg09lKDthw,0.07466351044447563,0.8099383831030911,0.7791556354280551,high_Q_low_D
stackexchange,BkiUc-s5qX_BhGrDFqXg,-0.1037132249874531,1.0554920851235263,1.1780392935254511,low_Q_low_D
stackexchange,BkiUdU05qX_AYt7Xz_zg,0.39241983954537074,1.4261120861008203,0.9014016901022707,high_Q_low_D
stackexchange,BkiUdEA4uzlhrI4X75T8,0.21576534829775135,0.7363048011854229,0.6156363557385626,high_Q_low_D
stackexchange,BkiUcyE4ubngyxyhlmuz,-0.39970671625724025,1.5719669181851574,1.2306555118767535,low_Q_low_D
stackexchange,BkiUfHo5qsFCgpxUViNT,1.0051843053468121,1.016331523641486,0.8346075113162247,high_Q_low_D
stackexchange,BkiUeZDxK4tBViZLGpWv,-0.34356028414072376,0.8876926038289019,0.6672862740146229,low_Q_low_D
stackexchange,BkiUdsg5qoYA1LW_Xu6O,0.3166934790578135,0.5810051837513963,0.5618769295052031,high_Q_low_D
stackexchange,BkiUeo_xK7FjYEB4WxxQ,-0.7326333542718748,1.624241581079582,1.4003749976790842,low_Q_low_D
stackexchange,BkiUdfo5qWTA9fx_Ad39,0.8762008019762786,2.1813526656453783,1.632341973897091,high_Q_high_D
stackexchange,BkiUdws4ukPiEUwWDbeS,1.2992900800819576,1.7879978056967862,1.3609208021650294,high_Q_high_D
stackexchange,BkiUdos4uBhi9r4Z-c3O,0.22152885587633955,1.1853035865576624,1.0302249822414642,high_Q_low_D
stackexchange,BkiUdhvxK7Dgs_XS_71d,0.5037017635998755,1.0195368024711702,0.9656555180043823,high_Q_low_D
stackexchange,BkiUcSHxK6Ot9WA5gqH2,-1.0251628630824832,2.65195078383545,2.0253352400679754,low_Q_high_D
stackexchange,BkiUbGI5qX_AYzDLr1Mi,1.0664258873141252,1.0054081915024005,0.828853410430967,high_Q_low_D
stackexchange,BkiUfNA5qhLBzMvmV2z3,-1.0228019461511084,1.8116171125305236,1.3021504274157842,low_Q_high_D
stackexchange,BkiUdms4uzlh0_z-eUwB,1.010403164210769,0.9221959979795648,1.0330473850070385,high_Q_low_D
stackexchange,BkiUc945qhLBAgyetqk0,0.1265304671939965,0.7707655568959171,0.6453653407118557,high_Q_low_D
stackexchange,BkiUa9M25YjgKKewXe4Y,0.8119889862687064,1.2772127446193113,1.3858660275783172,high_Q_low_D
stackexchange,BkiUaUDxK7FjYEXSCIe8,0.05511145525089838,1.9868537725465052,1.4577279446523204,high_Q_high_D
stackexchange,BkiUdqw5qsJBjpijFfxj,-0.8057690480260316,1.4003611863991179,0.9340299871805572,low_Q_low_D
stackexchange,BkiUdH45qWTA8xMZTfxl,1.2718017130128756,1.4799764724750324,1.0723850067428549,high_Q_low_D
stackexchange,BkiUgBY241xiQRY-Ths0,0.6648475982662078,1.237989381303886,1.3029800955080741,high_Q_low_D
stackexchange,BkiUZ8M25V5ha7jY6vO-,0.49073225629462935,0.9301345926934292,0.8261867614273187,high_Q_low_D
stackexchange,BkiUa_3xK3YB9ohkKHcy,0.863924695932129,0.8971048113043283,1.1483839176494888,high_Q_low_D
stackexchange,BkiUbujxaJJQnKrAjGke,1.191165517455351,2.3340534797238703,1.8900418883940175,high_Q_high_D
stackexchange,BkiUgZTxK3xgpbERFLVN,-1.243840652657654,1.6463211665495043,1.4772647138426283,low_Q_low_D
stackexchange,BkiUblXxK0-nUKDhpR-8,0.4821018167941273,1.977912955644447,1.5883865894744118,high_Q_high_D
stackexchange,BkiUbE45qdmB66aQ4VK1,0.4254506765835337,1.249650029383538,1.0040388242717462,high_Q_low_D
stackexchange,BkiUbGzxK0wg0_748qJH,0.8724039396608407,0.44209944568441345,0.8929026590611151,high_Q_low_D
stackexchange,BkiUcZLxK6-gD0SrciHn,0.09759797939333927,0.7733287193985496,0.5687252352100841,high_Q_low_D
stackexchange,BkiUaHTxK6-gD5TlaqU5,0.3329274465574057,0.774387276720425,0.8875035317713723,high_Q_low_D
stackexchange,BkiUdmE4eIfiUUQN7HYU,0.4610394915940951,0.7367827218006073,1.002902876492086,high_Q_low_D
stackexchange,BkiUau3xK3xgpbERBE4R,0.7226791056871589,1.3422744926835852,1.240803338237668,high_Q_low_D
stackexchange,BkiUa-nxK3xgpfdGN9nM,0.08043215217600884,1.0963751227044038,0.9325508652589195,high_Q_low_D
stackexchange,BkiUdl_xaKgS2OSYHHWy,-0.1298164288794964,1.0497387924036892,0.7822558217664399,low_Q_low_D
stackexchange,BkiUc485qX_Bc1tFFm3g,0.9033766360954313,0.5667363737422143,0.8511046169960258,high_Q_low_D
stackexchange,BkiUd87xaJJQnJA_X5Wz,0.23907191813194628,0.6032962603438665,0.556864130356106,high_Q_low_D
stackexchange,BkiUdHo25V5ik2zA0L4M,-0.29868076072621536,1.0340392629447255,0.8721269852997497,low_Q_low_D
stackexchange,BkiUbAc4eILhQCyVwYMA,0.20118233277601352,0.6719007542019197,0.540565465573041,high_Q_low_D
stackexchange,BkiUdVzxK1Thg98UgFzn,-0.43195668849582997,1.448503239073987,1.1131307459455535,low_Q_low_D
stackexchange,BkiUbW_xaKgS2Kkr4REA,0.21682964648679193,1.2697748115257042,1.2325371811061556,high_Q_low_D
stackexchange,BkiUd144uzlgqKp8zPCU,-0.9902270409730143,1.0694971762645895,0.9970596128301766,low_Q_low_D
stackexchange,BkiUd3Y25V5jBGHQ2oAF,-0.022342972247928992,0.7213771891144147,0.803314535698061,low_Q_low_D
stackexchange,BkiUdr85qX_AYzjedeGN,1.0529831010602955,1.2883177008605389,1.1690153503909182,high_Q_low_D
stackexchange,BkiUdok5qoYDgeESlndN,-0.33098933170085565,1.1225126850334648,0.7231815544665738,low_Q_low_D
stackexchange,BkiUdFU4eIZjspnne10v,-0.07409888671366928,0.9433652404899249,0.6630457380474034,low_Q_low_D
stackexchange,BkiUbmrxK0iCl7DT6-dl,0.996509313792343,1.846515683874669,1.263066939265178,high_Q_high_D
stackexchange,BkiUfvQ25V5jgpkz2ssK,0.03734100418025,1.0363755623151996,0.6057025042392729,high_Q_low_D
stackexchange,BkiUarPxK1fBGwCLKQoN,0.11718048053245038,0.6151852495364205,0.5171360377461783,high_Q_low_D
stackexchange,BkiUdiE4eIZijkbdODWs,0.7140438510888836,0.7189462065176923,0.9736820735085124,high_Q_low_D
stackexchange,BkiUeMXxK6Ot9V_E41Ci,0.08378324279130689,0.8748844962605277,0.8800262152627762,high_Q_low_D
stackexchange,BkiUbNbxK03BfJXwu9dZ,0.7289478510712607,0.6722366698058259,0.6735024071885691,high_Q_low_D
stackexchange,BkiUctw4uzlhZUrOXsXh,0.2722617262014166,1.0296495214618409,1.2412417775028781,high_Q_low_D
stackexchange,BkiUfRA5qhLBzgIB87iS,-0.6915187574649986,1.4177822175982044,1.150474109383545,low_Q_low_D
stackexchange,BkiUdIc5qhDACudDNYlj,0.22134302878765902,1.4606209047805885,1.0628139104974088,high_Q_low_D
stackexchange,BkiUeBA4dbghaWXTenbI,-0.30898129518338174,0.8233973256167907,0.9215620688069645,low_Q_low_D
stackexchange,BkiUd9rxK4sA-5Y3tJYh,-0.023597150147224768,0.9032349686302845,0.731559381727227,low_Q_low_D
stackexchange,BkiUbDnxaKPQokFdagi4,0.9786706425448726,1.4383580142435517,1.2057781742888705,high_Q_low_D
stackexchange,BkiUc3nxK0zjCxN_s4uR,0.24979259638876813,0.977448559427056,1.1737726878968644,high_Q_low_D
stackexchange,BkiUf1Y25V5jgmwVpwuI,1.002194504122732,0.7771191669635609,1.1459453283560357,high_Q_low_D
stackexchange,BkiUa_TxK0wg05VB5LtN,0.6167560805111281,1.3830269953372576,1.4504930328162584,high_Q_low_D
stackexchange,BkiUfNrxK2li-HhsA5hn,0.27111248603935145,0.7410539552346123,0.6949119418984433,high_Q_low_D
stackexchange,BkiUdnU5qhDBTwvxJUsf,0.11832373808109499,0.9723160926285969,0.9500801615597567,high_Q_low_D
stackexchange,BkiUbE45qhDACrtP01u1,-0.3468568006964724,1.9875608670784815,1.6887663857507107,low_Q_high_D
stackexchange,BkiUduE5qsBB3ZsxcjSb,-0.8300784444647052,0.9280400160193248,1.1531667332686868,low_Q_low_D
stackexchange,BkiUbZ3xK7kjXMEc7X9Y,0.2568433331743561,1.2198980647519733,1.230588991143836,high_Q_low_D
stackexchange,BkiUbZrxaJiQnLwYj57a,0.8763555592911711,0.7395370229930367,0.9907043618882695,high_Q_low_D
stackexchange,BkiUfps5qhLB2E5MOpXb,-0.5166865857598488,1.6130477423553433,1.1926939320304235,low_Q_low_D
stackexchange,BkiUbXXxK6-gDyrT7m_z,-0.47357136077253037,1.5701575715585783,1.1081688506821312,low_Q_low_D
stackexchange,BkiUdS45qYVBWXyiryQp,0.3468209116623393,1.21455260895777,1.196785780650123,high_Q_low_D
stackexchange,BkiUd7bxaKgS2JEJIw1V,-0.5015933258435136,0.859173032131912,0.5978620506615829,low_Q_low_D
stackexchange,BkiUdjk4ubnjorNy4OaU,-0.19596365098972632,1.2698662851965075,1.1330371403814514,low_Q_low_D
stackexchange,BkiUcejxK03BfMLyqAmz,-0.2171446809777378,0.9680119757572215,0.6726865034096753,low_Q_low_D
stackexchange,BkiUdYK6NNjgBvv4O-6C,0.33395316529834623,2.211648358021848,1.7204424853385836,high_Q_high_D
stackexchange,BkiUdac5qhLA44UP_qXn,-0.10311459788240389,0.6692662287837408,0.5356350027674774,low_Q_low_D
stackexchange,BkiUbTvxaKgS2MHUlKu_,-0.05525686376893539,0.8554328375669997,0.713161619847792,low_Q_low_D
stackexchange,BkiUdMA4eIZjwV-u5kW2,0.25540572516667676,2.736042659423908,1.810735605145412,high_Q_high_D
