_source_domain,_id,_line,Q_z,D_conflict,n_available_signals,n_usable_edges,conflict_status,review_reason,decision_rule_version
wikipedia,BkiUdsk5ixsDMVd5Aer5,41788,2.2429356555951903,1.0947264820211822,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbpM5qoYDgZl6Nm1_,41789,0.4544319240444089,2.1218097924626056,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUda84uzlhjV1b1rSe,41790,-1.1709674391464144,2.7211733059435117,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUbafxK0wg09FXUC90,41791,-1.2250657595958427,1.314072783587672,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfY7xaKgQVeJrm9Fo,41792,0.222471906525264,1.1579413604495963,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbCXxaKgS2EKBgXst,41793,-1.0671057967319046,2.3110131747388016,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUbMnxK1yAgWay2_-c,41794,1.4325380665622938,1.030075812290339,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdxo4uBhjCUQN8fBh,41795,0.6107506293926401,0.5958075597105263,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfS85qhLBirRk3N2g,41796,0.2659115882956003,0.9597811739831978,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUawzxK1yAgWt78Dn2,41797,-2.7252240437488826,3.3521075740967663,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUc6c5qoTAjvd_e0q6,41798,-0.12494852228213121,1.5514630988340432,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfbs5qhDCiRj_E2aH,41799,-1.3961952964028603,2.0723866893605853,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUcrE25V5ihkoTWTJg,41800,-0.8498522004297877,0.8678430902184359,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeBA4ubnjopQibSGz,41801,-0.5644735650727277,0.9269525744514173,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdWo5qX_Bw5o9H5f2,41802,0.1497923057193008,0.6164387784905283,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdwM5qdmDNJbAMW2W,41803,-0.6411691626676611,2.3192964477360576,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUdwE5qhLAB_d2fKus,41804,-0.7687793270026322,1.7355948961871999,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeTnxK7IDBqEWVKWF,41805,0.8310262392652223,0.7217197066984767,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbvvxK7ICUubsycNG,41806,0.1767576696570489,0.7905275407444406,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdznxK7IDPjMdK7Ln,41807,-0.08861906452709546,0.9962609415839938,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbrc25YjgKK7dqAqK,41808,0.4653842939948714,0.9129918022131702,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUe9c4uzliCt-nLbk0,41809,-0.6779087091053908,2.3094434429984503,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUc9LxK2li-LJsvhVF,41810,-0.1613907986904671,2.6573120098130207,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUc_HxK03BfHDu4Kvj,41811,-0.01946219335023325,0.648414558943012,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfbg5qhDChOLpquYX,41812,0.15884515685665576,0.6547995436494112,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdGk241xiETwG972A,41813,0.17291667259510735,0.8302725083366767,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUexTxK4tBViZLG_4L,41814,-0.9891195499433527,2.407154450170752,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUbO85qsNCPdNDGaXc,41815,-0.487621427956975,1.2676994522532492,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdXU4ubnhDOA8rvLa,41816,-1.6063975241048178,1.8255847867902313,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUabzxK0zjCobCL3TJ,41817,-0.6118205720431263,1.4330200840397769,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdes5jDKDyIlaY29M,41818,0.11026259700896399,1.1079113260666815,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbkXxK6nrxq6Dl-eD,41819,-1.0139672056773044,1.4768995977665778,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdbs4eIXhqpoAYIMU,41820,0.30010547232662466,0.5863725673715123,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdjPxK4sA-7sDfbw4,41821,-1.1890028122205694,2.3848005013233244,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUbn_xK6nrxpQczyTT,41822,1.2992222578899655,1.648796099072889,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdqrxaJiQn7ar4FTK,41823,-1.3357779471438722,1.7870454434313967,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUagbxK1yAgWt77z55,41824,-0.2636072206078901,1.209205290756699,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUc4TxK6wB9mpb1vFS,41825,0.9306668227295224,0.7836025018612979,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdAjxK6wB9jjDf3Uo,41826,0.8739229877935679,0.6271502554055189,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUduc25V5irJ1XxgEm,41827,-0.9547991207094815,1.687649515093694,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdmY4uBhhxJVAbus6,41828,-1.3131729421580183,1.3596389951399908,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdZ_xK3YB9m8SXQj6,41829,-1.4073481338087737,1.5676710932907536,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbi_xK4tBVhvvqqNl,41830,0.39483455690214453,0.7994553742679827,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdOM5qhLBVQLdybT-,41831,0.09128470835929738,0.6509558135273981,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfAzxK1yAga6JtsZ3,41832,-0.6152006142272365,1.2770656554647877,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdvg4eIZijinjAxTH,41833,-0.685037952722496,1.8991029364393106,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdO84eIZjuQleB9te,41834,-0.5501351292648519,1.4833924416340956,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUcqLxK0iCl4WD380w,41835,0.78742494947195,0.42953724758808587,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeto4uzlh9qpEii9h,41836,-1.1979662726525648,1.5927555123776385,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUgQ3xK7IDOUSbv7c4,41837,-0.7537603676023484,2.0306631067137073,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbdDxK7FjYHGHyWCr,41838,-0.5167086364042865,0.9742128253398515,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd8DxK7IDPADJ3_Y8,41839,-1.5333856269032637,1.8059012238032592,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdcTxK2li-LM1RyYq,41840,-0.522654649441754,1.893607200155498,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUddw4c3aisDazmB5S,41841,-1.541610295825964,1.5364461067074047,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdJnxaKgT2YGEmrv3,41842,-2.338693471702716,2.9293571668401848,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUcX7xK0wg0_7492d3,41843,0.4133952939083126,0.6788065275588401,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfUPxK7IDF1DduhfW,41844,0.537922420198643,0.6806655634339821,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdWI5qhLACD4v8oVV,41845,1.2847990327767773,0.5290848748247018,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd4g5qoYA4kbtHZ4C,41846,-1.229684637356876,1.788479940669165,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd2c4uBhhxQicL7UE,41847,-0.38766499550273864,1.2967799462605665,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUf1DxK0flNeFb6N_b,41848,-0.0929064094365032,0.728386579243291,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbCw4uzqh_FfD4vHx,41849,-0.14441334158193103,1.5472791338695888,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUc3XxK3YB9i3RKlkx,41850,2.6011185291680223,1.5192034466298054,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdiM5qYVBV2nwbW5p,41851,0.45870160565016466,0.7838903926193136,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfQ7xK7IABLfxI0ha,41852,-0.5483203231780506,1.9638295049799819,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUddU4eIXguwdVFIt4,41853,-0.25752360169112265,1.3603725391013644,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbKc5qrqCykKvZUeA,41854,-1.683181615235676,1.4958533066309438,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdEjxK5YsWPOoftnX,41855,-0.7957240286320918,1.8022119163780346,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbH_xaJiQnuolFNn9,41856,0.42411385035059657,0.6743473733349673,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbw0241xg935cMslT,41857,-0.35283332702929343,1.4464877171939063,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdyY5qX_BqBVRHNLV,41858,1.3162531610447752,0.7710489210597994,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUduQ5qYVBaeua0FV8,41859,-1.0208840148664895,2.376855156644916,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUbZ05qsMAIwbUZ1O0,41860,-0.7566570945808822,1.3095931398728982,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbDPxK0wg09lKARDz,41861,2.0372665011937725,1.442046088840373,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdWk5qWTA5dUDkXQI,41862,-2.0714341965312157,1.7014525515759484,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUb5425V5hcJY571y3,41863,-0.16106358865728843,0.8658927297494611,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbY3xK1fBGwCLK60s,41864,0.8078121273876473,0.5418146473390223,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbi_xK3YB9ohkKvz1,41865,0.15188021148744166,0.9485445922806941,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdQk25YjgKO5Ek3TM,41866,-1.6309167826108053,1.92154560722164,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdtk4eIXh70-IxoR3,41867,-1.3437431918030198,1.825900934770046,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUauPxK6EuM_Uboi-6,41868,0.5056494206812905,0.5723300086360501,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd9s5qhLBXeFpcuio,41869,0.14689305601755168,1.1666617331194133,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdu3xK7FjYAb_7fGc,41870,-0.8992078043647227,2.09549232667759,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUdnk4eIZjyphZvCPN,41871,-0.23984954865189642,0.9115407595293488,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdMs4eIXhrsEtjm7I,41872,0.48777559794386527,0.6728619723748097,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdnc5qdmDLQcgbwQ_,41873,-0.1603517410182541,1.8184400357428308,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdec5qhDACjc-R-NK,41874,-0.9294917637841671,1.9339043710917811,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUa2k4ubnjoscfMrcX,41875,0.5075250900063603,2.326165131113266,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUdrU4eIXh8Eim8N8B,41876,-1.3919102592810928,3.2627107102800714,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUdWw5qhDACtwIShpI,41877,0.5092562502895281,0.6964201963458259,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdAU4ubngxaggwKf8,41878,-0.7570995459790721,1.5821897286184776,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdTA4dbgg0vi22DoA,41879,0.51050631292342,0.6211418517378448,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd3HxK6wB9mn4_l4J,41880,1.5734260970828293,0.7357632103417716,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUf9jxK6wB9mpb4xTO,41881,-0.20130565687204313,1.9815120576879537,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbT84eIZijcNzWbTq,41882,-1.170144131685348,2.328130564053914,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUetrxK6wB9dbuVNto,41883,0.5325458990214116,0.7061432618798289,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdJs5qoYAmQl5_TsO,41884,-2.540883766584568,1.9695134867324564,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUcBvxK3xgpfdGO8pR,41885,-0.43928760550608914,1.2744827098098483,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUevLxK6wB9k0iM_d4,41886,-1.250912476007744,2.367958468025264,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUfRQ5qhDCjWqnQxKd,41887,1.2221179486972338,0.7640968295019638,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfTA25V5je08w0KbF,41888,0.10664537464953477,0.7964588261310985,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbUU5qoTDtpFhrSxh,41889,-1.5625783448231052,2.852789606507505,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUfM45qhLBoKhwq9Fd,41890,-1.536963683985713,1.8626443835108568,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUaS_xK0wg0_7478O0,41891,-0.492653952550729,1.6651617008848338,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbSY4ubnjosH9GPyW,41892,-0.0028263066032264703,1.0751898781180846,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdxs5qhLBXQtDHgPH,41893,1.6223966380578854,0.7386235827484448,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbVw4ukPiEY1blSEl,41894,-1.646699997010369,1.827360422457179,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbW3xK3YB9m8SVEPq,41895,0.24579912969664255,0.9056760208489011,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdgLxaKgTyeUb2BpP,41896,-0.7773263657472804,1.511711615317918,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeqHxK7IABLfxIpHj,41897,-2.397514720215346,1.991080078114609,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdZI5qsBDFMGkss8L,41898,-0.7568661131899787,1.5872329642498189,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUa7rxK0iCl7UGVW4t,41899,0.11054787648083293,0.8442184329332688,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeLrxaJJQnNCyggOU,41900,-0.1968201752692283,1.9600148995647448,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdlI5qsBB3NoB4Sy6,41901,-1.8746005079988515,2.4679896052336083,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUbU05qhDACkNVzZyT,41902,0.5075066998789622,2.0684975975281996,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUeLfxK1yAgWt7_Ot9,41903,-0.07002491402306991,0.7193314094999129,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUc6I4uzlhfiRYEuWl,41904,1.301778211498309,0.4968402958246457,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbZ_xaKPQonJtdEp2,41905,-0.4448721115257692,0.6909144621525104,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUc7fxK6Ot9UjEBCLX,41906,-1.2577537850628118,1.618877167146684,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbMrxaJJQnMJkWhCe,41907,-1.659870874472068,1.9858919879815708,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdW05qoYA4DD26Sny,41908,-1.052645714136117,2.4357940433630563,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUfHI5qhDCd8S7eetO,41909,0.48861873535261446,0.7832046932264967,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeHHxK7Tt52mM9-Qr,41910,-1.070940088806646,1.9352067668561683,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUafM25V5hRtaNi9K5,41911,0.2795129752727674,2.0473891516089973,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUd_05qhLBSMLQwpBi,41912,0.3448653742649775,1.1420074229998913,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUe9nxK3YB9m8SZGXC,41913,-0.19984045399343014,1.3137642232453597,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdss5qsMAIpX-fsd0,41914,-1.1460292486916042,2.111970831819998,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUe4fxK6-gD5TlfFLX,41915,-1.5328464394677785,1.859157673066436,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd8c5qoTDtvejz9Vx,41916,0.7518428366096916,0.598236473394109,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd__xK1yAga6JssXR,41917,0.31836512165446373,1.4271874659143957,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUaprxK02iP1lCWHvC,41918,-0.3267005683675445,2.0183403955221557,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbc825V5hcGj04Qh6,41919,-1.455379306926486,2.7637223591452202,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUdw05qdmDAKB16aqO,41920,-0.8549044500361733,2.0206680306034563,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUa-g4dbjiU7srvVFU,41921,-0.6721984672793088,1.4312506009686972,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUei3xK4tBViZLGwIq,41922,-0.6840797630736988,2.7883772905447035,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUfaE5qhLBs5BiHCo2,41923,1.038189539986598,0.6742545631541246,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdjQ25YjgKOD-D7cO,41924,-0.1548059049111612,1.8401299711975183,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdjs5qsBB3KMWb7hL,41925,0.5015947437935027,1.854255175106454,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUeH_xK3xgpfdGQXdX,41926,0.8944261786151706,0.6409110461290762,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUd3Q5qsBDGjv8hywk,41927,-1.542368654064026,1.8517433986213963,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdE04dbgg-nPSr_-n,41928,-1.535533276821016,1.4638248118409753,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUfzzxK4sA-5Y3u7Uk,41929,-1.9359108849843134,2.5269920548479923,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
wikipedia,BkiUdSI5qoTAkOJ5BhCU,41930,0.492188532164745,0.4725540884770546,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUbKfxK6-gDyrT7aBQ,41931,0.07847846160544009,1.388465455639737,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUdOI4eIXhtAAvrDWn,41932,-0.9234379197889173,1.3457193765692155,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUaWbxK7DgtAAQGh_m,41933,-0.4400808554733426,1.1331756822309709,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
wikipedia,BkiUb8rxaL3Suglaz4Ku,41934,-0.285734404689088,1.9039412072930901,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
