modelDirectory,sourceFile,bbhTaskCount,bbhMacroMean,bbhTaskSd,bbhTaskMin,bbhTaskMax
meta-llama_Llama-2-70b-hf,results_2024-06-17T14-10-55.365075.json,24,54.725911904493415,20.49282722306355,14.799999999999999,92
meta-llama_Llama-2-7b-chat-hf,results_2024-06-17T15-57-01.774754.json,24,31.118796883355188,16.08978755174726,4,57.199999999999996
meta-llama_Llama-3.1-70B,results_2024-07-18T20-24-37.562222.json,24,62.60069183171612,18.905580743945254,22.400000000000002,91.60000000000001
meta-llama_Llama-3.1-70B-Instruct,results_2024-07-19T19-54-46.793254.json,24,68.09743928158808,18.972160379104796,34,100
meta-llama_Llama-3.1-8B-Instruct,results_2025-02-06T09-49-35.437423.json,24,50.87032184331889,15.089341973967054,15.2,82
meta-llama_Llama-3.2-1B,results_2024-09-23T09-45-37.626278.json,24,31.149540964608097,16.608735868013518,0,62.4
meta-llama_Llama-3.2-3B-Instruct,results_2024-09-23T09-53-31.373398.json,24,45.653659731064685,16.185115940026403,13.200000000000001,77.2
meta-llama_Meta-Llama-3-70B,results_2024-06-17T10-04-04.013818.json,24,64.61074599904465,19.76486260817305,21.6,95.19999999999999
meta-llama_Meta-Llama-3-70B-Instruct,results_2024-06-19T08-22-58.348428.json,24,65.46699432372053,18.918775165823796,28.799999999999997,98.4
meta-llama_Meta-Llama-3-8B-Instruct,results_2024-06-17T11-25-17.966751.json,24,49.887111136169516,15.032183822588683,18.4,80
microsoft_phi-1,results_2024-06-21T13-03-02.514754.json,24,31.394755895837836,15.6513167604063,12.4,62
microsoft_phi-1_5,results_2024-06-17T10-46-09.252711.json,24,33.59758321199665,15.550235737991743,8.4,64.4
microsoft_Phi-3-medium-128k-instruct,results_2024-09-02T07-32-20.832197.json,24,63.823225308705474,17.816225612713637,24.8,87.2
microsoft_Phi-3-medium-4k-instruct,results_2024-06-17T10-38-50.763081.json,24,64.12464890555547,20.748085882416294,21.2,99.2
microsoft_Phi-3-mini-128k-instruct,results_2024-06-25T07-10-31.918768.json,24,55.74531792679853,16.443970418192716,20,90
microsoft_phi-4,results_2025-01-08T16-41-36.968588.json,24,67.03464626619115,19.904116890924403,23.599999999999998,100
microsoft_Phi-4-mini-instruct,results_2025-02-28T12-41-07.003145.json,24,56.886293550540394,17.645063870738372,15.2,87.6
migtissera_Tess-3-Mistral-Nemo-12B,results_2024-09-03T12-01-51.063796.json,24,48.9942302453045,19.396915441238633,11.200000000000001,89.2
Minami-su_Amara-o1-7B-Qwen,results_2025-02-13T18-27-04.338360.json,24,51.99420077880453,19.10156905705909,8.4,85.6
Minami-su_Amara-o2-7B-Qwen,results_2025-02-13T18-27-04.338360.json,24,51.73432604435286,17.495799755949225,10.4,80.80000000000001
Minami-su_test-7B-00,results_2025-02-13T18-27-04.338360.json,24,44.661237656101804,16.62897522062445,7.6,74
Minami-su_test-7B-01,results_2025-02-13T18-27-04.338360.json,24,44.22359420239754,16.171982923149823,8,73.6
Minami-su_test-v2-7B-00,results_2025-02-13T18-27-04.338360.json,24,44.159893445953536,16.522556632321166,8.4,71.2
minghaowu_Qwen1.5-1.8B-OpenHermes-2.5,results_2024-09-18T13-54-12.323880.json,24,33.74639680126602,15.989879737231792,8.4,59.599999999999994
mistral-community_Mixtral-8x22B-v0.1,results_2025-02-13T18-27-04.338360.json,24,38,15.732132722552274,14.000000000000002,68
mistralai_Codestral-22B-v0.1,results_2024-09-28T11-41-42.167336.json,24,51.39136921003166,17.812574454103775,18,84.8
mistralai_Mistral-7B-Instruct-v0.1,results_2024-06-17T09-16-22.960059.json,24,37.79708547781684,18.988721504497494,2.4,72.8
mistralai_Mistral-7B-Instruct-v0.3,results_2024-06-17T14-37-59.603167.json,24,47.2196317126484,16.494855689082964,11.600000000000001,78
mistralai_Mistral-7B-v0.3,results_2024-06-16T16-00-54.042738.json,24,45.1685462946425,19.709455762806037,8.799999999999999,81.2
mistralai_Mistral-Large-Instruct-2411,results_2024-11-20T12-25-36.264064.json,24,67.4664773567507,22.720807127155012,19.6,99.6
mistralai_Mistral-Nemo-Instruct-2407,results_2024-07-19T11-53-04.051251.json,24,48.84930100743053,16.560228822250703,12,84.39999999999999
mistralai_Mistral-Small-Instruct-2409,results_2024-09-19T10-04-43.281334.json,24,52.13075098146217,18.715082131764063,8.4,81.6
mistralai_Mixtral-8x22B-Instruct-v0.1,results_2024-06-26T15-18-07.434042.json,24,61.24924926272018,19.035260967210665,16.8,84.8
mistralai_Mixtral-8x22B-v0.1,results_2024-06-24T22-38-47.314637.json,24,62.39807473187267,19.995615738953944,17.2,93.60000000000001
mistralai_Mixtral-8x7B-v0.1,results_2024-06-17T17-56-38.031288.json,24,50.44244568382995,19.34570860000311,14.399999999999999,86.8
mkurman_llama-3.2-MEDIT-3B-o1,results_2025-01-08T00-40-26.314883.json,24,43.99658480796155,15.83023039490738,13.600000000000001,79.2
mkurman_phi-4-MedIT-11B-exp-1,results_2025-01-13T20-26-24.993942.json,24,54.13943771388247,17.007181162915185,18,82.8
mkxu_llama-3-8b-po1,results_2024-11-30T06-55-29.252571.json,24,49.76085485224636,16.497138527974005,15.2,78.8
mlabonne_BigQwen2.5-52B-Instruct,results_2024-09-29T02-46-54.207954.json,24,71.21004678698547,18.80495032724573,26.400000000000002,94.39999999999999
mlabonne_ChimeraLlama-3-8B-v2,results_2024-09-02T14-04-32.528223.json,24,50.45597361952604,15.02361796730261,16.8,76.4
mlabonne_OrpoLlama-3-8B,results_2024-06-17T09-44-13.592676.json,24,44.240790635030514,18.071204476329473,8.4,78
mlabonne_phixtral-2x2_8,results_2024-06-17T09-44-36.496962.json,24,48.885941873076206,18.62095605751984,12,83.6
MLP-KTLim_llama-3-Korean-Bllossom-8B,results_2025-02-13T18-27-04.338360.json,24,49.00455647018767,15.055820589271791,20.8,79.2
mlx-community_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,results_2025-01-08T03-58-22.402554.json,24,32.921013057720046,16.57074231512411,9.2,57.599999999999994
mlx-community_Mistral-Small-24B-Instruct-2501-bf16,results_2025-02-07T06-30-17.181165.json,24,67.13272911918487,19.10789351701093,23.599999999999998,98
mmnga_Llama-3-70B-japanese-suzume-vector-v0.1,results_2024-09-29T00-30-29.453759.json,24,65.41763652331517,18.964442497813653,29.599999999999998,98.4
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1,results_2025-02-18T17-01-07.249399.json,24,34.73032015050413,12.262013124810817,8.4,54.49438202247191
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1,results_2025-02-18T17-47-32.642827.json,24,36.98376276504417,14.361563950360111,7.6,70.8
ModelCloud_Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,results_2025-01-10T11-16-08.038199.json,24,32.52726665015006,14.528367060419049,12.4,58.4
ModelSpace_GemmaX2-28-9B-v0.1,results_2025-02-24T20-52-51.514794.json,24,36.87226427280163,15.693119642042726,13.600000000000001,73.2
monsterapi_gemma-2-2b-LoRA-MonsterInstruct,results_2024-08-13T06-06-06.413253.json,24,36.496861927498685,16.548322644156087,4.3999999999999995,64.4
monsterapi_Llama-3_1-8B-Instruct-orca-ORPO,results_2024-09-13T23-58-00.534893.json,24,28.653625778742807,14.763422192407797,5.6000000000000005,51.87165775401069
MTSAIR_Cotype-Nano,results_2025-02-13T18-27-04.338360.json,24,38.64940969601492,16.865842382866447,10.4,79.2
MTSAIR_MultiVerse_70B,results_2025-02-13T18-27-04.338360.json,24,61.83134284931179,20.501719549674423,18,91.2
mukaj_Llama-3.1-Hawkish-8B,results_2024-12-18T08-18-26.443505.json,24,48.838228284163506,18.900461313728034,12,80.80000000000001
NAPS-ai_naps-gemma-2-27b-v0.1.0,results_2024-11-11T10-10-02.008201.json,24,29.117781029884352,15.467206129917319,0,53.2
NAPS-ai_naps-llama-3_1-instruct-v0.5.0,results_2024-09-30T03-13-20.847203.json,24,41.47584365689692,17.27079434219575,9.6,74.4
natong19_Mistral-Nemo-Instruct-2407-abliterated,results_2024-09-23T16-03-15.478274.json,24,50.48447739625885,17.29299872317029,11.200000000000001,80.80000000000001
natong19_Qwen2-7B-Instruct-abliterated,results_2024-07-30T07-08-14.647283.json,24,55.5303584240306,17.795600563359205,12.8,83.6
Naveenpoliasetty_llama3-8B-V2,results_2024-07-25T01-07-18.059419.json,24,51.88657580065063,14.710841647745685,17.599999999999998,78.8
nazimali_Mistral-Nemo-Kurdish-Instruct,results_2024-10-15T18-24-20.801908.json,24,46.99417600389813,17.207774494289513,12.8,84
NbAiLab_nb-llama-3.1-8B-Instruct,results_2024-12-11T04-48-05.360067.json,24,32.46655313558953,15.772912713685844,9.6,65.60000000000001
nbeerbower_Dumpling-Qwen2.5-1.5B,results_2025-01-29T14-03-52.354879.json,24,41.59743091354106,17.513408392927726,11.600000000000001,80.80000000000001
nbeerbower_Dumpling-Qwen2.5-14B,results_2025-02-19T15-17-34.318477.json,24,64.50644262798379,18.835555567170836,20,93.60000000000001
nbeerbower_gemma2-gutenberg-27B,results_2024-09-30T00-44-40.185741.json,24,37.965683503451615,17.307116435384124,10,78
nbeerbower_gemma2-gutenberg-9B,results_2024-08-12T22-31-28.823844.json,24,59.50904001490335,15.839877319817441,28.799999999999997,84.8
nbeerbower_Gemma2-Gutenberg-Doppel-9B,results_2024-10-02T02-10-48.497344.json,24,58.70114193661849,16.3938122654048,28.4,85.6
nbeerbower_Gutensuppe-mistral-nemo-12B,results_2024-09-03T13-15-04.026140.json,24,54.86832203098262,17.13503183080945,15.6,85.6
nbeerbower_Hermes2-Gutenberg2-Mistral-7B,results_2024-10-02T01-22-35.817848.json,24,49.814504582808944,17.531507652566937,17.2,79.60000000000001
nbeerbower_Llama-3.1-Nemotron-lorablated-70B,results_2024-10-18T18-21-36.549778.json,24,63.7904241694439,21.092622112138788,21.6,99.6
nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated,results_2024-10-19T14-15-30.943516.json,24,54.96040380079439,18.24663685233766,14.399999999999999,87.6
nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT,results_2024-11-19T23-58-30.543865.json,24,40.76254089025594,16.90061336963984,12,83.2
nbeerbower_mistral-nemo-cc-12B,results_2024-09-14T18-04-27.947372.json,24,53.994095464875194,17.863108592232486,11.200000000000001,85.2
nbeerbower_mistral-nemo-gutenberg-12B-v3,results_2024-09-03T12-12-12.650925.json,24,54.40657990510908,17.914857449656132,12.8,84.8
nbeerbower_mistral-nemo-gutenberg2-12B-test,results_2024-09-25T02-09-49.175236.json,24,52.547790863025504,16.15247365738915,15.2,83.6
nbeerbower_mistral-nemo-kartoffel-12B,results_2025-01-13T21-02-32.803522.json,24,54.83796436144805,18.225819519219804,13.600000000000001,87.6
nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental,results_2024-11-26T14-21-45.562933.json,24,52.34089179237257,18.640168366336166,9.6,86.4
nbeerbower_Mistral-Nemo-Prism-12B,results_2024-11-12T14-48-16.155912.json,24,54.75186352291487,18.447887255583506,13.200000000000001,87.2
nbeerbower_Mistral-Nemo-Prism-12B-v2,results_2024-11-26T14-01-51.878225.json,24,54.9187563737768,18.452673101787962,13.200000000000001,87.6
nbeerbower_mistral-nemo-wissenschaft-12B,results_2024-09-02T22-18-50.596772.json,24,50.40306120993179,16.288176862985118,11.600000000000001,77.60000000000001
nbeerbower_Mistral-Small-Drummer-22B,results_2024-10-02T02-03-59.903701.json,24,57.93201948136217,18.596479598847402,18.8,91.60000000000001
nbeerbower_Mistral-Small-Gutenberg-Doppel-22B,results_2024-09-25T13-19-50.574919.json,24,58.5893232911282,18.612896490250996,19.2,93.2
nbeerbower_Qwen2.5-Gutenberg-Doppel-14B,results_2024-11-11T15-47-45.295181.json,24,63.817357551833204,18.97571588245999,15.2,92.80000000000001
nbeerbower_Stella-mistral-nemo-12B-v2,results_2024-09-14T18-16-38.368634.json,24,54.83750956495211,17.204031817461885,15.6,86.4
NCSOFT_Llama-VARCO-8B-Instruct,results_2024-12-21T17-40-41.330448.json,24,50.22879316026018,15.752788217329918,16.400000000000002,82
necva_IE-cont-Llama3.1-8B,results_2025-03-06T07-54-31.179464.json,24,29.117781029884352,15.467206129917319,0,53.2
Nekochu_Llama-3.1-8B-German-ORPO,results_2024-09-24T17-07-03.925941.json,24,49.825770443344624,17.580802543310558,12.4,83.6
neopolita_jessi-v0.1-bf16-falcon3-7b-instruct,results_2025-01-08T12-08-21.824117.json,24,55.16128933222162,17.245898589026204,18,85.6
neopolita_jessi-v0.1-qwen2.5-7b-instruct,results_2025-01-08T15-19-06.068963.json,24,54.25870065630181,16.022950021732605,17.2,80.80000000000001
neopolita_jessi-v0.2-falcon3-10b-instruct,results_2025-01-21T23-37-09.659225.json,24,62.04846671314362,16.312388285519425,24.8,84.8
neopolita_jessi-v0.2-falcon3-7b-instruct,results_2025-01-08T21-05-35.811465.json,24,53.63079188886576,18.54996048572919,15.2,84.39999999999999
netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b,results_2025-01-22T04-15-19.603999.json,24,30.859903405301278,16.768052657745734,8.4,68.8
netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES,results_2024-10-29T15-47-55.490741.json,24,49.67512179623833,14.33740178438648,16,76.8
netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,results_2024-11-26T08-19-33.493259.json,24,49.140215942254436,14.083462812093853,15.6,77.60000000000001
netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2,results_2024-10-29T16-33-43.166964.json,24,49.78253547434619,14.332337853764567,17.2,77.2
netcat420_MFANN-llama3.1-abliterated-v2,results_2024-10-07T21-53-39.588918.json,24,49.40829733015402,14.314652739892754,17.599999999999998,78.8
netcat420_MFANN-phigments-slerp-V3.3,results_2025-02-07T13-31-54.238006.json,24,48.95295046363095,17.147277281485596,16.8,84.8
netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,results_2025-01-01T06-39-22.095522.json,24,50.71448530886462,17.402152952972674,17.599999999999998,84.39999999999999
netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,results_2025-01-23T15-12-53.603377.json,24,37.890218644722076,16.039501314120802,14.399999999999999,74.4
netcat420_qwen2.5-MFANN-7b-SLERPv1.1,results_2025-02-04T21-31-25.930696.json,24,50.747619935376726,17.364958762432728,17.2,87.6
newsbang_Homer-v1.0-Qwen2.5-72B,results_2024-12-26T12-15-06.766575.json,24,73.09799550978828,18.747938609921974,28.799999999999997,98
newsbang_Homer-v1.0-Qwen2.5-7B,results_2024-12-04T09-06-52.510223.json,24,56.55254177370221,15.82067434566631,16.8,84.8
Nexesenex_Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,results_2025-02-27T15-36-48.522598.json,24,51.203649030939005,17.41981782793474,14.399999999999999,83.2
Nexesenex_Llama_3.1_8b_DoberWild_v2.02,results_2025-02-28T10-15-57.545121.json,24,53.127369865208586,16.443408488587284,20.8,83.2
Nexesenex_Llama_3.1_8b_DobHerWild_R1_v1.1R,results_2025-02-27T18-15-40.531386.json,24,52.56964146622451,16.74974432602489,19.2,81.2
Nexesenex_Llama_3.1_8b_DodoWild_v2.01,results_2025-02-28T00-40-44.676114.json,24,52.52760762748858,15.967859019334472,20,82
Nexesenex_Llama_3.1_8b_DodoWild_v2.02,results_2025-02-28T10-12-03.740197.json,24,52.61737638679802,15.46890714018553,21.6,82
Nexesenex_Llama_3.1_8b_DodoWild_v2.03,results_2025-02-28T11-23-06.488083.json,24,53.082500438293614,15.547938230791427,22.8,82.39999999999999
Nexesenex_Llama_3.1_8b_Dolermed_R1_V1.01,results_2025-02-28T10-08-59.607397.json,24,53.12389177563646,16.236441016745182,22,84.8
Nexesenex_Llama_3.1_8b_Dolermed_V1.01,results_2025-02-28T01-33-57.969777.json,24,51.93615033347353,16.45686615307755,18.8,81.6
Nexesenex_Llama_3.1_8b_Dolerstormed_V1.04,results_2025-03-01T05-53-20.770746.json,24,51.95180641442355,15.589700260869183,24.4,84
Nexesenex_Llama_3.1_8b_Hermedive_R1_V1.01,results_2025-02-28T01-44-22.380618.json,24,51.70855986734038,17.278863293531433,19.2,82
Nexesenex_Llama_3.1_8b_Mediver_V1.01,results_2025-02-27T22-32-16.425943.json,24,44.14832589674598,15.730237125676402,9.6,73.6
Nexesenex_Llama_3.1_8b_Smarteaz_0.2_R1,results_2025-02-27T14-51-34.008698.json,24,51.12504828088763,16.373196990844338,20,82.8
Nexesenex_Llama_3.1_8b_Smarteaz_V1.01,results_2025-02-27T21-57-29.777655.json,24,52.412730213890036,15.859219996651506,20.4,82.8
Nexesenex_Llama_3.2_1b_AquaSyn_0.1,results_2025-02-24T19-23-39.554871.json,24,32.84363786988482,15.415638648867269,11.600000000000001,66.4
Nexesenex_Llama_3.2_1b_Odyssea_V1,results_2025-02-24T19-38-32.014384.json,24,30.09715832098017,13.452992075426987,10,51.6
Nexesenex_Llama_3.2_1b_Odyssea_V1.01,results_2025-02-27T06-52-42.473198.json,24,30.446516121385518,13.530566944126157,10,52
Nexesenex_Llama_3.2_1b_SunOrca_V1,results_2025-03-06T02-41-14.753353.json,24,34.306447662530104,14.351377069456289,10.8,66.4
Nexesenex_Llama_3.2_1b_Sydonia_0.1,results_2025-02-24T19-31-30.175948.json,24,31.210928710549798,17.02918264556449,0.4,62.8
Nexesenex_Llama_3.2_3b_Kermes_v2,results_2025-02-18T15-08-36.633055.json,24,44.55453969293931,16.493873039445123,11.200000000000001,74.8
nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314,results_2024-11-06T18-12-26.688718.json,24,55.585292416601426,15.89937201084242,14.799999999999999,83.2
nhyha_N3N_gemma-2-9b-it_20241110_2026,results_2024-11-12T08-54-24.495501.json,24,58.67149609980418,16.063888719828803,23.200000000000003,84.8
NikolaSigmoid_AceMath-1.5B-Instruct-dolphin-r1-200,results_2025-03-06T03-21-29.997810.json,24,28.148007801214717,16.839143807493883,0,53.93258426966292
NikolaSigmoid_DeepSeek-R1-Distill-Qwen-1.5B-500,results_2025-03-04T17-04-50.228012.json,24,26.01595454586609,17.027890351447283,0,51.87165775401069
NikolaSigmoid_phi-4-14b,results_2025-02-28T06-10-09.004119.json,24,66.95000807996671,19.943731342393285,22.8,100
nisten_franqwenstein-35b,results_2024-10-05T10-03-58.318391.json,24,66.4657917804927,18.493899764684098,19.6,91.60000000000001
nisten_tqwendo-36b,results_2024-12-22T23-45-54.604790.json,24,64.31830832659088,18.8681563421645,24,89.2
nlpguy_Mistral-NeMo-Minitron-Upscale-v3,results_2024-10-05T08-21-18.309431.json,24,30.524522602918054,14.769439924484905,0,52.400000000000006
noname0202_gemma-2-2b-it-ties,results_2025-01-29T05-25-09.210151.json,24,42.05740306029082,15.35358376937674,12.4,74
noname0202_gemma-2-9b-sft-jp-en-zh-v1,results_2025-01-08T04-41-53.656589.json,24,45.19290530910056,16.160339495182544,14.000000000000002,78.4
noname0202_gemma-2-9b-sft-jp-en-zh-v2,results_2025-01-07T20-57-33.217458.json,24,45.150411845094,15.528233403687048,10.8,72
noname0202_llama-math-1b-r16-0to512tokens-test,results_2025-01-25T01-09-20.202486.json,24,34.88416602260141,14.97573583564975,12.8,67.60000000000001
noname0202_llama-math-1b-r32-0to512tokens-test,results_2025-01-24T17-05-57.480718.json,24,34.951831395101586,14.795050126808468,12.8,66
noname0202_llama-math-1b-r32-test,results_2025-01-24T02-10-47.083582.json,24,34.85960127764988,15.168311465136695,11.600000000000001,71.2
NotASI_FineTome-Llama3.2-3B-1002,results_2024-10-05T07-19-46.651384.json,24,43.19470614025341,16.037669590181835,15.6,78
NotASI_FineTome-v1.5-Llama3.2-1B-1007,results_2024-10-07T14-10-32.000639.json,24,32.40567112148567,14.515496235376757,11.200000000000001,57.599999999999994
NotASI_FineTome-v1.5-Llama3.2-3B-1007,results_2024-10-07T14-36-28.367357.json,24,43.12372935321582,16.104929434494267,14.799999999999999,78
notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,results_2025-02-06T03-51-24.710492.json,24,61.98222551365402,21.290313761404523,15.2,92.80000000000001
NousResearch_DeepHermes-3-Mistral-24B-Preview,results_2025-03-13T18-57-43.884131.json,24,64.88196385442671,19.217678841494163,17.599999999999998,99.2
NousResearch_Hermes-2-Pro-Llama-3-8B,results_2024-06-16T17-24-34.509503.json,24,50.71126243100819,18.049937515704343,16,79.60000000000001
NousResearch_Hermes-2-Pro-Mistral-7B,results_2024-06-16T17-23-03.425460.json,24,49.95435330498074,16.905211923251187,16.8,77.2
NousResearch_Hermes-3-Llama-3.1-70B,results_2024-08-28T23-42-29.435150.json,24,67.55780641387481,19.18002932596551,26.8,97.2
NousResearch_Nous-Hermes-2-Mistral-7B-DPO,results_2024-06-17T09-36-01.123340.json,24,48.52653665465234,17.560365971859905,15.6,80.80000000000001
NousResearch_Yarn-Llama-2-13b-128k,results_2024-06-26T13-35-58.419685.json,24,38.26816443733664,16.81648951419498,13.600000000000001,69.19999999999999
nvidia_Mistral-NeMo-Minitron-8B-Base,results_2024-08-22T14-14-50.709024.json,24,52.774828544204006,18.063004739463427,14.399999999999999,87.2
oopere_Llama-FinSent-S,results_2025-02-18T20-22-42.735112.json,24,31.56205531032148,14.93362185493569,10,54.49438202247191
oopere_pruned20-llama-1b,results_2024-11-18T11-38-47.380381.json,24,30.313627830972028,14.772589682719863,8,52.400000000000006
oopere_pruned20-llama-3.2-3b,results_2024-12-18T02-55-41.663089.json,24,32.47848391290976,17.3467261260055,2.4,66
oopere_pruned40-llama-1b,results_2024-11-26T09-36-00.519182.json,24,29.691563801419935,15.62042638084153,5.2,53.6
oopere_pruned40-llama-3.2-1B,results_2025-02-24T17-19-19.767214.json,24,29.824897134753268,15.52703638371256,5.2,53.2
oopere_pruned60-llama-1b,results_2024-11-25T21-20-53.829333.json,24,30.161934741853972,15.203654498239032,5.2,53.93258426966292
Open-Orca_Mistral-7B-OpenOrca,results_2024-06-16T17-32-32.802384.json,24,47.681735173535465,17.41783317545601,14.399999999999999,80.4
OpenBuddy_openbuddy-llama3-70b-v21.2-32k,results_2024-10-15T17-12-00.837354.json,24,65.07443429944495,18.964343211004312,20.4,96.8
OpenBuddy_openbuddy-llama3-8b-v21.1-8k,results_2024-08-12T12-02-09.854304.json,24,47.87500737348403,16.384542235080815,14.799999999999999,81.6
OpenBuddy_openbuddy-llama3.1-70b-v22.1-131k,results_2024-09-14T13-07-38.561128.json,24,66.98491606025762,18.820635584940007,30.8,100
OpenBuddy_openbuddy-llama3.1-8b-v22.3-131k,results_2024-10-02T02-14-42.968052.json,24,50.659148703487716,16.858990004127975,14.000000000000002,81.2
OpenBuddy_openbuddy-yi1.5-34b-v21.3-32k,results_2024-09-03T10-53-41.358514.json,24,61.62574860411374,17.374815301126578,24.4,89.60000000000001
OpenLeecher_llama3-8b-lima,results_2024-10-02T01-58-49.544644.json,24,42.95828632822992,16.406103280058236,14.399999999999999,74.4
OpenScholar_Llama-3.1_OpenScholar-8B,results_2024-12-03T20-18-02.470239.json,24,52.07740834450673,17.624052609042874,17.2,84.8
orai-nlp_Llama-eus-8B,results_2024-09-30T09-13-52.100084.json,24,44.18245490788701,17.37960497282245,11.200000000000001,81.2
Orenguteng_Llama-3.1-8B-Lexi-Uncensored-V2,results_2024-09-02T17-57-37.858974.json,24,50.84008018783933,14.636548307231108,24,82.39999999999999
Orion-zhen_phi-4-abliterated,results_2024-12-20T14-55-57.931598.json,24,66.98239306664779,19.81726722307801,23.599999999999998,100
pankajmathur_orca_mini_phi-4,results_2025-01-22T03-35-35.081545.json,24,68.56329737542377,18.295983153663624,30,98.8
PJMixers-Dev_LLaMa-3.1-Instruct-Interleaved-Zeroed-13B,results_2024-12-18T10-25-04.014332.json,24,50.73267838961462,15.257921281934474,23.599999999999998,82.8
PJMixers-Dev_LLaMa-3.1-RomboTiesTest-8B,results_2024-12-20T03-32-25.776285.json,24,50.73267838961462,15.257921281934474,23.599999999999998,82.8
PJMixers-Dev_LLaMa-3.1-RomboTiesTest2-8B,results_2024-12-21T06-01-29.891396.json,24,50.73267838961462,15.257921281934474,23.599999999999998,82.8
PJMixers-Dev_LLaMa-3.2-Instruct-JankMix-v0.2-SFT-3B,results_2024-10-16T08-59-35.330807.json,24,45.81495219101535,16.973748801522056,11.600000000000001,79.60000000000001
PJMixers-Dev_LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,results_2024-10-12T20-37-49.184725.json,24,44.83158594793648,17.283724386418847,13.200000000000001,79.2
PJMixers_LLaMa-3-CursedStock-v2.0-8B,results_2024-07-18T22-31-46.079432.json,24,52.7115950402997,16.555141420644826,21.2,81.2
princeton-nlp_gemma-2-9b-it-DPO,results_2024-09-20T04-06-40.646930.json,24,59.41444682956648,15.72374890408843,29.2,84.8
princeton-nlp_gemma-2-9b-it-SimPO,results_2024-08-12T11-27-16.600007.json,24,58.391799231621235,15.76535789389672,25.6,84
princeton-nlp_Llama-3-8B-ProLong-64k-Base,results_2024-09-18T14-45-43.303270.json,24,47.026402889363176,16.439727356870268,13.600000000000001,75.6
princeton-nlp_Llama-3-8B-ProLong-64k-Instruct,results_2024-09-18T14-44-03.560285.json,24,49.9401039476056,15.406983380225086,15.2,79.60000000000001
princeton-nlp_Llama-3-Base-8B-SFT-DPO,results_2024-10-07T05-21-18.044555.json,24,46.658506064913546,17.484618641681674,9.6,78.4
princeton-nlp_Llama-3-Base-8B-SFT-IPO,results_2024-10-07T05-40-23.259485.json,24,46.900685823183984,16.74954858339956,13.600000000000001,78.4
princeton-nlp_Llama-3-Base-8B-SFT-KTO,results_2024-10-07T05-49-48.712363.json,24,46.92852292721418,16.70828526132192,12.8,77.2
princeton-nlp_Llama-3-Base-8B-SFT-ORPO,results_2024-10-07T05-31-32.253469.json,24,47.34057302465391,17.773568393260877,11.200000000000001,78.8
princeton-nlp_Llama-3-Base-8B-SFT-RDPO,results_2024-10-07T05-55-40.287392.json,24,46.6201404487523,16.9333064125521,14.000000000000002,78.4
princeton-nlp_Llama-3-Base-8B-SFT-RRHF,results_2024-10-07T05-47-57.293676.json,24,45.20360167602379,17.76483561960462,5.2,76.8
princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF,results_2024-10-07T06-16-48.580292.json,24,47.04075127777333,17.885058559345065,12.8,78.4
princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2,results_2024-09-29T00-09-50.771451.json,24,50.26669871217129,15.36888958750575,19.6,80.4
princeton-nlp_Llama-3-Instruct-8B-DPO,results_2024-09-29T01-09-15.396608.json,24,49.913030791395016,16.170841521997527,19.2,78.8
princeton-nlp_Llama-3-Instruct-8B-RDPO,results_2024-09-29T00-03-19.447694.json,24,50.33626077797597,16.207310217544187,20.8,79.60000000000001
princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2,results_2024-10-07T05-52-18.234908.json,24,49.83895257292752,16.41638033044642,16.8,79.2
princeton-nlp_Llama-3-Instruct-8B-SimPO,results_2024-09-28T23-44-35.094681.json,24,48.446848524905356,16.520137686616334,19.2,79.60000000000001
princeton-nlp_Mistral-7B-Base-SFT-CPO,results_2024-10-07T05-44-33.093002.json,24,43.82151250666357,18.31927973054958,12,77.2
princeton-nlp_Mistral-7B-Base-SFT-DPO,results_2024-10-07T05-17-08.148062.json,24,43.50112397961269,16.880564094133344,14.799999999999999,82
princeton-nlp_Mistral-7B-Base-SFT-RDPO,results_2024-10-07T05-48-52.432475.json,24,44.3953286269242,18.522774546364854,12.4,81.2
princeton-nlp_Mistral-7B-Base-SFT-SimPO,results_2024-09-21T10-30-35.004520.json,24,43.98050727924063,18.132132266462296,10.8,80
